case_id,label,predictions_true,nr_prefixes
c_1374324644,false,0.5160,1
c_1375303300,false,0.5511,1
c_1376887477,false,0.2204,1
c_1378219675,false,0.5181,1
c_1380537001,false,0.5511,1
c_1381887838,false,0.5018,1
c_138336932,false,0.1497,1
c_1386564931,false,0.5834,1
c_1386933499,false,0.6900,1
c_1388031954,false,0.5414,1
c_1388588699,false,0.5477,1
c_1389114601,false,0.5694,1
c_1389412266,false,0.2432,1
c_138984809,false,0.3265,1
c_139023923,false,0.2414,1
c_1390442348,false,0.4844,1
c_1390985286,false,0.5694,1
c_1391267361,false,0.0000,1
c_1391641676,false,0.5743,1
c_1391906687,false,0.5513,1
c_139196339,false,0.4718,1
c_13944300,false,0.3223,1
c_1395028182,false,0.4995,1
c_1395429395,false,0.5709,1
c_1395990857,false,0.5801,1
c_1397721881,false,0.4844,1
c_1398777870,false,0.4177,1
c_1399403690,false,0.2325,1
c_1400832878,false,0.5605,1
c_1403714641,false,0.5636,1
c_1403951768,false,0.6698,1
c_140463362,false,0.2957,1
c_1405620680,false,0.9057,1
c_1406835873,false,0.4865,1
c_1410285531,false,0.7024,1
c_1410406047,false,0.2262,1
c_1411706021,false,0.5259,1
c_1411774040,false,0.3808,1
c_1413647211,false,0.2172,1
c_1417474847,false,0.5513,1
c_1417928243,false,0.3732,1
c_1418293533,false,0.4844,1
c_1419458810,false,0.4921,1
c_1419488876,false,0.6413,1
c_1423878486,false,0.2262,1
c_1425136490,false,0.5334,1
c_1426260594,false,0.5730,1
c_1429834706,false,0.4844,1
c_1434518975,false,0.5217,1
c_1435504879,false,0.1294,1
c_143630403,false,0.4995,1
c_1436502383,false,0.5138,1
c_1437497198,false,0.8807,1
c_1437774690,false,0.5055,1
c_1439034221,false,0.4995,1
c_1440531646,false,0.4546,1
c_1442097997,false,0.5097,1
c_1442369492,false,0.4409,1
c_1444191625,false,0.5323,1
c_1444888275,false,0.5585,1
c_1445301194,false,0.5357,1
c_144815637,false,0.1343,1
c_1449487653,false,0.6469,1
c_1449518436,false,0.6413,1
c_144959075,false,0.5196,1
c_1450689239,false,0.4921,1
c_1452318915,false,0.4844,1
c_1452593339,false,0.5185,1
c_1453309038,false,0.5307,1
c_1453589065,false,0.5243,1
c_1454026823,false,0.3058,1
c_1454329645,false,0.5483,1
c_1456223716,false,0.5323,1
c_1458277433,false,0.4718,1
c_1459684566,false,0.5915,1
c_1460504921,false,0.4409,1
c_1464437874,false,0.5154,1
c_1464780823,false,0.4079,1
c_1465486025,false,0.3076,1
c_146650261,false,0.5483,1
c_1467101602,false,0.3966,1
c_146904914,false,0.5154,1
c_1469289455,false,0.5051,1
c_1469334320,false,0.5217,1
c_147056337,false,0.5632,1
c_1470819740,false,0.4619,1
c_1471430106,false,0.6466,1
c_1472969785,false,0.5915,1
c_1473563456,false,0.5160,1
c_1475545655,false,0.5414,1
c_1479317863,false,0.5915,1
c_1482415464,false,0.4344,1
c_1483800027,false,0.3371,1
c_1483928070,false,0.6413,1
c_1485877917,false,0.5055,1
c_1489510821,false,0.5513,1
c_1489581984,false,0.5865,1
c_1489786126,false,0.5418,1
c_1494056730,false,0.5217,1
c_1494414449,false,0.4364,1
c_1495187612,false,0.5160,1
c_1495262961,false,0.4995,1
c_1495588845,false,0.8807,1
c_1495927013,false,0.4968,1
c_1497050490,false,0.6370,1
c_1498483020,false,0.4409,1
c_1500082122,false,0.5418,1
c_1503054725,false,0.3597,1
c_1503936617,false,0.4152,1
c_1505801050,false,0.5511,1
c_1506673860,false,0.4773,1
c_1509198590,false,0.5918,1
c_150955778,false,0.5915,1
c_1509724255,false,0.6684,1
c_1509740627,false,0.3732,1
c_1511779865,false,0.2675,1
c_1512229591,false,0.5153,1
c_1512607613,false,0.5418,1
c_1517065409,false,0.5007,1
c_151760649,false,0.5018,1
c_1517703496,false,0.5059,1
c_1518842217,false,0.5160,1
c_1523593634,false,0.9423,1
c_1523986735,false,0.4876,1
c_152784845,false,0.5418,1
c_1528403015,false,0.5155,1
c_1529928107,false,0.5592,1
c_1530321110,false,0.6541,1
c_1531372937,false,0.5488,1
c_1533701290,false,0.5743,1
c_1534175598,false,0.7822,1
c_1538422690,false,0.6413,1
c_1540923403,false,0.5824,1
c_154179391,false,0.3977,1
c_1541826188,false,0.3986,1
c_1546375758,false,0.5743,1
c_1548060693,false,0.5059,1
c_1548314268,false,0.5154,1
c_1549644894,false,0.3597,1
c_1550148814,false,0.2262,1
c_1550626027,false,0.3285,1
c_1550854529,false,0.5196,1
c_1553960104,false,0.7349,1
c_1555010506,false,0.5154,1
c_1557296300,false,0.5709,1
c_155736295,false,0.4600,1
c_1557471536,false,0.5018,1
c_156118453,false,0.5081,1
c_1562170126,false,0.5156,1
c_1562493713,false,0.5511,1
c_156618714,false,0.5743,1
c_1568090978,false,0.3230,1
c_1571475247,false,0.4995,1
c_1571707441,false,0.5721,1
c_1572708761,false,0.4346,1
c_1573876833,false,0.5058,1
c_1574960885,false,0.3343,1
c_1575570277,false,0.5592,1
c_1576819977,false,0.4619,1
c_1578090032,false,0.4990,1
c_1579516377,false,0.5185,1
c_1581096487,false,0.5001,1
c_1581655140,false,0.5513,1
c_1582743424,false,0.6075,1
c_1583345011,false,0.5919,1
c_158534171,false,0.5915,1
c_1589000981,false,0.5018,1
c_1589590132,false,0.5156,1
c_1589624760,false,0.3058,1
c_1589946896,false,0.8487,1
c_1590453625,false,0.5511,1
c_1590791050,false,0.5623,1
c_1596032771,false,0.4600,1
c_1596066079,false,0.4344,1
c_1598268086,false,0.3466,1
c_159963009,false,0.5801,1
c_1602281715,false,0.6413,1
c_1603703311,false,0.5513,1
c_1604619511,false,0.5743,1
c_1605593231,false,0.3597,1
c_1607821509,false,0.5592,1
c_1609910072,false,0.5812,1
c_1612452340,false,0.5217,1
c_1612557107,false,0.6978,1
c_1613334429,false,0.8650,1
c_1613424845,false,0.5865,1
c_1613537882,false,0.4955,1
c_1614968186,false,0.5736,1
c_1618821415,false,0.7297,1
c_1619420792,false,0.5181,1
c_1620539143,false,0.5156,1
c_1622141165,false,0.9183,1
c_1623607293,false,0.5865,1
c_1624434007,false,0.6370,1
c_1627130886,false,0.6223,1
c_1627432412,false,0.6606,1
c_1629971398,false,0.4844,1
c_1630475769,false,0.6117,1
c_1632754032,false,0.7047,1
c_1635482301,false,0.5315,1
c_1636659317,false,0.5217,1
c_1638196726,false,0.5196,1
c_1638379755,false,0.5632,1
c_1639833431,false,0.3242,1
c_1641972620,false,0.5156,1
c_1642811374,false,0.0862,1
c_164769477,false,0.5196,1
c_1649732255,false,0.4685,1
c_1650416539,false,0.5743,1
c_1651597384,false,0.5154,1
c_1652192703,false,0.5488,1
c_1652374080,false,0.3732,1
c_165310345,false,0.5632,1
c_1656189522,false,0.4728,1
c_1658869403,false,0.4619,1
c_1658966712,false,0.1294,1
c_1659255564,false,0.6373,1
c_1661566238,false,0.4077,1
c_1661574532,false,0.5834,1
c_1662487403,false,0.4344,1
c_1663648698,false,0.0133,1
c_1664614522,false,0.5414,1
c_1664621088,false,0.5001,1
c_1664858516,false,0.4423,1
c_1665438389,false,0.6467,1
c_167026411,false,0.6704,1
c_1670410559,false,0.5743,1
c_1670585897,false,0.4844,1
c_1670768029,false,0.4766,1
c_1670926863,false,0.3749,1
c_1672037226,false,0.5418,1
c_1673456670,false,0.5185,1
c_1674949270,false,0.5418,1
c_1677049820,false,0.5915,1
c_167825309,false,0.2291,1
c_1679215860,false,0.6117,1
c_1679927360,false,0.2112,1
c_1680734516,false,0.2325,1
c_1681361801,false,0.4694,1
c_1685939887,false,0.4999,1
c_1686397683,false,0.6950,1
c_1693205382,false,0.5055,1
c_1694615111,false,0.5160,1
c_1696233759,false,0.5721,1
c_1697237703,false,0.4316,1
c_1697844636,false,0.5059,1
c_1697931268,false,0.5736,1
c_1699165633,false,0.5055,1
c_1703969285,false,0.2893,1
c_1705068509,false,0.5160,1
c_1705897613,false,0.5477,1
c_1705931507,false,0.5058,1
c_1706151514,false,0.5185,1
c_1706313428,false,0.4718,1
c_1706407359,false,0.4600,1
c_1711867932,false,0.5553,1
c_1712822769,false,0.2291,1
c_1713151358,false,0.5513,1
c_1713280237,false,0.6413,1
c_1714501335,false,0.5081,1
c_1716698141,false,0.6370,1
c_1726110813,false,0.2488,1
c_1727057027,false,0.4820,1
c_1727581145,false,0.4564,1
c_1728707744,false,0.5055,1
c_1729824097,false,0.8310,1
c_1730126086,false,0.5605,1
c_1731589435,false,0.5389,1
c_1732322692,false,0.6541,1
c_1732926428,false,0.5418,1
c_1734409648,false,0.4955,1
c_1734947142,false,0.4546,1
c_1735419863,false,0.5736,1
c_1735741695,false,0.0111,1
c_1738181448,false,0.4107,1
c_1738323716,false,0.5185,1
c_1740531421,false,0.5138,1
c_1741874816,false,0.5922,1
c_1742086313,false,0.5217,1
c_1742866950,false,0.7822,1
c_1746821543,false,0.6833,1
c_1748551648,false,0.5058,1
c_1748600294,false,0.1276,1
c_1750072176,false,0.5160,1
c_1750932659,false,0.5059,1
c_1753972754,false,0.5323,1
c_175406399,false,0.3732,1
c_1755263044,false,0.5018,1
c_1757332206,false,0.6223,1
c_175918237,false,0.4844,1
c_1759206616,false,0.5418,1
c_1761167654,false,0.5709,1
c_1761486530,false,0.5915,1
c_1767149478,false,0.6018,1
c_1770123129,false,0.3223,1
c_1772618335,false,0.4107,1
c_1773437231,false,0.5709,1
c_1774613964,false,0.5513,1
c_177481333,false,0.3732,1
c_1775428933,false,0.4446,1
c_1777454448,false,0.6370,1
c_1778205577,false,0.5488,1
c_1778559212,false,0.5138,1
c_177985707,false,0.5709,1
c_1780440689,false,0.4546,1
c_1780482603,false,0.2330,1
c_178100585,false,0.5721,1
c_1782198949,false,0.4718,1
c_1783531743,false,0.4995,1
c_178752186,false,0.5227,1
c_1789018492,false,0.5189,1
c_1791899364,false,0.3396,1
c_1792989829,false,0.5081,1
c_1793506570,false,0.5217,1
c_1794381253,false,0.6541,1
c_1795986679,false,0.5694,1
c_179713283,false,0.5259,1
c_1797276682,false,0.3814,1
c_1801180457,false,0.5154,1
c_1801822059,false,0.5709,1
c_1803607870,false,0.6370,1
c_1804015364,false,0.7109,1
c_1807824668,false,0.5736,1
c_1810505243,false,0.4802,1
c_1811471028,false,0.6541,1
c_1811993938,false,0.4316,1
c_1813196768,false,0.4802,1
c_1814409422,false,0.0000,1
c_1814688365,false,0.5181,1
c_1815373434,false,0.5418,1
c_1817634000,false,0.5483,1
c_182066441,false,0.4865,1
c_1822344771,false,0.4995,1
c_1822579002,false,0.5915,1
c_1824029008,false,0.3475,1
c_1824209977,false,0.4169,1
c_1826872953,false,0.5694,1
c_1827376481,false,0.5736,1
c_1827685541,false,0.5509,1
c_1827919587,false,0.4802,1
c_182815865,false,0.4600,1
c_1832493729,false,0.5173,1
c_1835001438,false,0.5389,1
c_183528099,false,0.5217,1
c_1835712802,false,0.5016,1
c_1836482704,false,0.1545,1
c_1837232546,false,0.5694,1
c_1839163450,false,0.4955,1
c_1842271625,false,0.3966,1
c_1845996368,false,0.5414,1
c_1846502351,false,0.5743,1
c_1847062642,false,0.5743,1
c_1847389115,false,0.5001,1
c_1848636655,false,0.5217,1
c_1848685618,false,0.5197,1
c_1851874120,false,0.5915,1
c_1854419089,false,0.1125,1
c_1857316370,false,0.5694,1
c_1858818143,false,0.4029,1
c_1859387169,false,0.5181,1
c_1860164462,false,0.5217,1
c_1862468287,false,0.4844,1
c_186670484,false,0.5040,1
c_1868286692,false,0.5051,1
c_1869129677,false,0.4037,1
c_1869471031,false,0.3583,1
c_1870666953,false,0.5160,1
c_1872600475,false,0.5081,1
c_1874833508,false,0.3692,1
c_1879115572,false,0.5051,1
c_1880797595,false,0.3581,1
c_1880895995,false,0.6413,1
c_1882563257,false,0.3714,1
c_1882655907,false,0.4619,1
c_1885602665,false,0.0412,1
c_1888350749,false,0.3732,1
c_1888981731,false,0.4111,1
c_1891680505,false,0.2766,1
c_1893569216,false,0.5055,1
c_1894051107,false,0.4600,1
c_1894445869,false,0.6413,1
c_1896576715,false,0.7047,1
c_189815000,false,0.4995,1
c_1901687072,false,0.5160,1
c_190170308,false,0.5081,1
c_1902601657,false,0.4546,1
c_1903689163,false,0.6370,1
c_1904206333,false,0.6075,1
c_1904642080,false,0.6413,1
c_1904961288,false,0.4652,1
c_1905113925,false,0.9199,1
c_190552415,false,0.4346,1
c_1905561540,false,0.5834,1
c_1905583805,false,0.4718,1
c_19080728,false,0.5001,1
c_1908235422,false,0.5040,1
c_1917346060,false,0.1720,1
c_1918741535,false,0.5160,1
c_191922766,false,0.5865,1
c_1919468152,false,0.4718,1
c_1919805494,false,0.5156,1
c_1919917912,false,0.5511,1
c_1920569696,false,0.5918,1
c_1921489029,false,0.3682,1
c_1922166710,false,0.5259,1
c_1922497660,false,0.5736,1
c_1925312246,false,0.4305,1
c_1929025400,false,0.5623,1
c_1931888690,false,0.4955,1
c_1932968376,false,0.5418,1
c_1938026907,false,0.4068,1
c_1938485547,false,0.6139,1
c_1939417730,false,0.5217,1
c_1939640271,false,0.5743,1
c_1939679303,false,0.5623,1
c_1942946338,false,0.5307,1
c_1944799016,false,0.5592,1
c_1949069602,false,0.6541,1
c_1952006400,false,0.4718,1
c_1952405075,false,0.5055,1
c_1952474346,false,0.5592,1
c_1954046396,false,0.7024,1
c_1954441543,false,0.5032,1
c_1955841156,false,0.4600,1
c_1956283946,false,0.5880,1
c_1957651168,false,0.5081,1
c_1958282351,false,0.6469,1
c_1958611901,false,0.7844,1
c_1958949497,false,0.4718,1
c_1959309423,false,0.5736,1
c_1962542067,false,0.5709,1
c_1962983064,false,0.4712,1
c_1963219466,false,0.4995,1
c_1963704196,false,0.4773,1
c_1965180973,false,0.5156,1
c_1965563143,false,0.5051,1
c_1965849532,false,0.0442,1
c_1966302326,false,0.4621,1
c_1967560502,false,0.5513,1
c_1968891746,false,0.1985,1
c_1969464423,false,0.5317,1
c_1972029705,false,0.5834,1
c_1972046847,false,0.5155,1
c_1972164033,false,0.5018,1
c_197229144,false,0.4876,1
c_1974444755,false,0.4990,1
c_1975269949,false,0.7024,1
c_1976127206,false,0.6468,1
c_1977502639,false,0.3740,1
c_1979534631,false,0.5477,1
c_1980445674,false,0.5217,1
c_1981500950,false,0.4619,1
c_1985757094,false,0.4955,1
c_1986790973,false,0.2441,1
c_1986875818,false,0.4851,1
c_1988650480,false,0.5918,1
c_1988818254,false,0.4773,1
c_1989234441,false,0.4423,1
c_1989416782,false,0.5414,1
c_1991542825,false,0.5636,1
c_199184776,false,0.5016,1
c_1992130871,false,0.4409,1
c_1995092888,false,0.2664,1
c_1995168124,false,0.6978,1
c_1995644843,false,0.5418,1
c_199635820,false,0.4079,1
c_1998036485,false,0.1856,1
c_1998307400,false,0.5298,1
c_1998480538,false,0.4844,1
c_1999120078,false,0.4364,1
c_200680287,false,0.5915,1
c_2007094916,false,0.4876,1
c_2007540464,false,0.3721,1
c_2008195330,false,0.5197,1
c_2008203162,false,0.5156,1
c_2009085424,false,0.6370,1
c_2009274259,false,0.2158,1
c_2009554924,false,0.5477,1
c_2013171518,false,0.5865,1
c_2017278363,false,0.5153,1
c_2019122599,false,0.5511,1
c_2019969184,false,0.2977,1
c_2020372305,false,0.6704,1
c_2020581879,false,0.5156,1
c_2021325909,false,0.5605,1
c_2021996669,false,0.5323,1
c_2022277549,false,0.6387,1
c_2022281352,false,0.5801,1
c_2023070477,false,0.5055,1
c_2023401888,false,0.5196,1
c_2024680741,false,0.5160,1
c_2025173856,false,0.5605,1
c_2025703180,false,0.5181,1
c_2026841022,false,0.5801,1
c_2030168144,false,0.5055,1
c_2031504669,false,0.4921,1
c_2032179032,false,0.4718,1
c_2033252682,false,0.6541,1
c_2033874050,false,0.5636,1
c_2034295537,false,0.4139,1
c_203590810,false,0.5592,1
c_203631671,false,0.4619,1
c_2037905525,false,0.5058,1
c_2038249469,false,0.5709,1
c_2039657007,false,0.4682,1
c_2043047993,false,0.5001,1
c_2045194309,false,0.3230,1
c_2048171626,false,0.3714,1
c_2048466456,false,0.4139,1
c_2049369187,false,0.4995,1
c_2051103777,false,0.3808,1
c_2051799809,false,0.2312,1
c_2051845040,false,0.5154,1
c_2053888323,false,0.5217,1
c_2057810216,false,0.4600,1
c_2058903028,false,0.5196,1
c_2060708769,false,0.3986,1
c_2061020149,false,0.3947,1
c_2062326086,false,0.5058,1
c_2062813997,false,0.1790,1
c_2062920725,false,0.6142,1
c_2064221350,false,0.5051,1
c_2064405187,false,0.6373,1
c_2064669284,false,0.5133,1
c_2064798594,false,0.5059,1
c_2066939992,false,0.6413,1
c_2067372278,false,0.4571,1
c_2067516303,false,0.5721,1
c_2069545303,false,0.3966,1
c_2070777076,false,0.5694,1
c_207191056,false,0.4077,1
c_2073760361,false,0.5197,1
c_2076511986,false,0.4600,1
c_2076597438,false,0.4619,1
c_2079011186,false,0.5605,1
c_2081468177,false,0.5081,1
c_2081673241,false,0.5414,1
c_2083866451,false,0.5018,1
c_2085455067,false,0.5018,1
c_2087521978,false,0.4563,1
c_2087713022,false,0.5160,1
c_2088073617,false,0.5743,1
c_2089218629,false,0.5694,1
c_2091145908,false,0.5736,1
c_2091517201,false,0.0797,1
c_2093060269,false,0.5743,1
c_2094441836,false,0.5605,1
c_2094685862,false,0.5196,1
c_2097115739,false,0.5185,1
c_2099075534,false,0.3966,1
c_2099960291,false,0.2279,1
c_2102194190,false,0.4446,1
c_2102301623,false,0.9450,1
c_2102378135,false,0.5389,1
c_2104100621,false,0.6541,1
c_2104220031,false,0.5477,1
c_2104538472,false,0.5081,1
c_2105333511,false,0.5055,1
c_2107501162,false,0.3966,1
c_2107633163,false,0.5298,1
c_2107939979,false,0.4995,1
c_2111055752,false,0.3740,1
c_211237020,false,0.5743,1
c_2112881147,false,0.5185,1
c_2115042059,false,0.5185,1
c_2118644430,false,0.5694,1
c_2120715071,false,0.3299,1
c_2121050611,false,0.0000,1
c_2121733472,false,0.5081,1
c_2121891840,false,0.5217,1
c_2123639820,false,0.4523,1
c_2124615783,false,0.4079,1
c_2126475285,false,0.5155,1
c_2128128445,false,0.5225,1
c_2131822593,false,0.5801,1
c_2134267865,false,0.5915,1
c_2136573543,false,0.5694,1
c_213664539,false,0.5513,1
c_2137603606,false,0.5414,1
c_2138438586,false,0.2845,1
c_213878489,false,0.5362,1
c_2139497576,false,0.5880,1
c_2140398412,false,0.2542,1
c_2141629750,false,0.5414,1
c_2143988715,false,0.6223,1
c_214412662,false,0.4921,1
c_2144993835,false,0.4316,1
c_215596279,false,0.7213,1
c_21610314,false,0.2542,1
c_216490542,false,0.0384,1
c_219075718,false,0.5722,1
c_222629422,false,0.5824,1
c_223017587,false,0.4169,1
c_227136917,false,0.6978,1
c_227299976,false,0.5185,1
c_228538500,false,0.5918,1
c_233064512,false,0.5389,1
c_237577413,false,0.5886,1
c_238546830,false,0.5051,1
