case_id,label,predictions_true,nr_prefixes
202878,false,0.5200,1
202881,true,0.6567,1
202884,true,0.6100,1
202887,false,0.2267,1
202890,false,0.2067,1
202893,true,0.6517,1
202896,false,0.8467,1
202899,true,0.4433,1
202902,false,0.5767,1
202905,false,0.1100,1
202908,false,0.2000,1
202911,false,0.1000,1
202917,false,0.0867,1
202920,true,0.0300,1
202923,false,0.0733,1
202926,false,0.3206,1
202935,true,0.1433,1
202938,false,0.8467,1
202944,true,0.4767,1
202947,false,0.5767,1
202956,false,0.3400,1
202959,false,0.7033,1
202968,false,0.1300,1
202971,false,0.1000,1
202974,false,0.2300,1
202977,false,0.8612,1
202983,true,0.0833,1
202989,true,0.1100,1
202992,false,0.6633,1
202995,true,0.0500,1
202998,true,0.7633,1
203001,true,0.4833,1
203004,false,0.7700,1
203007,false,0.0867,1
203010,false,0.5967,1
203013,true,0.3933,1
203016,true,0.5767,1
203019,true,0.4200,1
203025,false,0.2644,1
203028,false,0.0100,1
203031,false,0.2267,1
203034,false,0.4767,1
203037,true,0.4700,1
203040,false,0.2067,1
203046,false,0.2533,1
203055,false,0.5167,1
203058,true,0.4200,1
203061,false,0.8267,1
203064,false,0.0100,1
203067,false,0.5772,1
203070,false,0.3900,1
203076,true,0.1333,1
203079,true,0.2667,1
203082,false,0.0933,1
203091,false,0.0957,1
203100,false,0.3000,1
203122,false,0.4000,1
203128,true,0.5067,1
203131,false,0.2900,1
203134,false,0.5067,1
203137,false,0.4967,1
203140,false,0.0967,1
203143,true,0.2467,1
203146,true,0.5733,1
203149,true,0.2333,1
203152,false,0.6233,1
203155,false,0.5067,1
203158,true,0.5367,1
203161,false,0.2600,1
203164,false,0.2800,1
203167,false,0.1100,1
203170,false,0.0267,1
203173,true,0.2833,1
203176,false,0.3033,1
203179,false,0.5500,1
203182,false,0.4134,1
203185,false,0.9133,1
203188,false,0.2733,1
203194,false,0.4400,1
203200,false,0.3100,1
203203,false,0.4567,1
203206,true,0.4200,1
203209,false,0.0967,1
203218,false,0.7900,1
203221,false,0.3600,1
203227,true,0.7167,1
203230,true,0.2733,1
203233,false,0.1900,1
203236,false,0.2467,1
203245,false,0.5900,1
203248,true,0.0233,1
203251,false,0.4967,1
203254,true,0.4667,1
203257,true,0.1767,1
203260,true,0.5833,1
203263,false,0.0800,1
203269,false,0.2867,1
203272,true,0.3200,1
203275,false,0.1458,1
203278,false,0.0000,1
203281,true,0.5567,1
203284,false,0.4900,1
203287,true,0.4900,1
203290,false,0.4700,1
203293,false,0.4633,1
203296,true,0.7978,1
203305,true,0.0867,1
203308,false,0.5567,1
203311,true,0.3300,1
203314,false,0.6700,1
203317,false,0.3000,1
203320,true,0.4900,1
203329,true,0.3933,1
203332,false,0.2100,1
203335,false,0.1167,1
203338,false,0.7342,1
203341,true,0.2033,1
203344,false,0.1833,1
203347,false,0.4633,1
203350,true,0.7096,1
203353,false,0.5667,1
203356,false,0.7467,1
203359,false,0.0600,1
203362,true,0.3100,1
203365,false,0.5233,1
203368,false,0.0800,1
203371,true,0.1367,1
203377,false,0.1367,1
203380,true,0.5500,1
203386,true,0.2767,1
203392,true,0.2433,1
203395,true,0.7000,1
203398,false,0.0333,1
203401,false,0.5000,1
203404,true,0.2600,1
203407,false,0.3200,1
203410,true,0.3867,1
203413,false,0.6500,1
203419,true,0.0933,1
203422,true,0.6433,1
203425,true,0.5500,1
203428,true,0.6100,1
203431,false,0.4433,1
203434,true,0.4900,1
203437,false,0.5367,1
203440,true,0.4400,1
203443,false,0.2300,1
203459,false,0.1967,1
203462,true,0.6033,1
203465,false,0.2567,1
203468,false,0.5633,1
203471,false,0.0767,1
203474,false,0.2667,1
203477,false,0.5100,1
203480,true,0.5695,1
203483,false,0.0172,1
203489,true,0.1400,1
203492,true,0.0967,1
203495,false,0.1967,1
203498,false,0.3733,1
203501,false,0.2867,1
203504,true,0.3600,1
203513,false,0.6100,1
203516,true,0.4562,1
203519,false,0.2133,1
203525,false,0.1233,1
203528,false,0.7867,1
203531,false,0.3233,1
203534,true,0.0762,1
203537,false,0.3133,1
203543,true,0.5500,1
203546,false,0.4167,1
203549,true,0.2433,1
203552,false,0.2224,1
203558,false,0.2433,1
203573,false,0.0333,1
203576,false,0.3500,1
203585,false,0.1067,1
203594,true,0.3200,1
203597,false,0.0700,1
203603,false,0.2433,1
203606,true,0.2867,1
203612,false,0.1333,1
203618,false,0.3100,1
203621,false,0.0833,1
203624,false,0.1267,1
203630,true,0.3833,1
203636,false,0.6933,1
203642,true,0.1267,1
203645,false,0.1400,1
203648,false,0.4000,1
203651,false,0.1933,1
203654,false,0.0767,1
203663,true,0.8000,1
203666,true,0.9267,1
203669,false,0.0667,1
203672,false,0.8367,1
203675,false,0.3133,1
203678,false,0.2367,1
203687,false,0.2133,1
203699,true,0.2867,1
203702,false,0.6567,1
203705,false,0.2967,1
203711,true,0.4367,1
203714,false,0.6633,1
203717,true,0.4133,1
203720,true,0.1500,1
203723,false,0.0967,1
203726,true,0.1200,1
203732,true,0.5267,1
203735,true,0.3933,1
203738,true,0.2133,1
203741,true,0.8067,1
203744,true,0.6167,1
203747,false,0.1933,1
203750,false,0.0667,1
203759,false,0.4133,1
203762,true,0.5078,1
203765,true,0.2200,1
203768,true,0.3400,1
203774,false,0.0167,1
203777,true,0.4433,1
203780,true,0.0433,1
203799,false,0.1367,1
203802,true,0.5233,1
203808,true,0.4133,1
203814,false,0.8200,1
203817,false,0.0300,1
203820,false,0.6533,1
203823,false,0.6833,1
203826,false,0.3933,1
203829,true,0.2033,1
203832,false,0.8467,1
203835,true,0.2100,1
203838,false,0.1233,1
203841,true,0.1533,1
203844,true,0.2267,1
203847,false,0.6867,1
203850,true,0.3433,1
203856,false,0.1067,1
203859,false,0.0700,1
203862,false,0.4200,1
203865,true,0.2167,1
203877,false,0.2300,1
203883,true,0.4167,1
203886,false,0.5100,1
203889,false,0.3000,1
203892,false,0.5400,1
203898,false,0.2400,1
203901,true,0.2600,1
203904,false,0.3711,1
203916,true,0.4667,1
203922,true,0.3833,1
203928,false,0.3433,1
203931,true,0.2567,1
203943,false,0.0333,1
203946,false,0.2933,1
203949,false,0.1867,1
203952,false,0.1633,1
203955,false,0.0633,1
203958,false,0.3367,1
203961,true,0.4133,1
203964,true,0.2000,1
203967,false,0.1467,1
203970,false,0.1233,1
203973,false,0.2800,1
203979,false,0.3500,1
203988,true,0.5600,1
203991,false,0.0300,1
203994,true,0.7800,1
204000,true,0.0533,1
204006,true,0.3900,1
204018,true,0.6067,1
204021,false,0.0233,1
204024,false,0.1967,1
204027,false,0.6633,1
204030,true,0.8200,1
204036,true,0.2767,1
204042,false,0.6867,1
204045,true,0.2800,1
204048,false,0.5467,1
204051,false,0.1700,1
204054,true,0.6517,1
204060,false,0.6633,1
204063,false,0.5767,1
204066,false,0.1567,1
204069,false,0.1600,1
204072,false,0.1100,1
204075,false,0.1900,1
204078,false,0.1100,1
204087,false,0.2767,1
204090,false,0.3600,1
204093,false,0.0950,1
204096,true,0.3400,1
204099,true,0.6667,1
204102,false,0.3267,1
204111,false,0.0167,1
204119,true,0.2333,1
204131,true,0.2533,1
204134,false,0.3300,1
204137,false,0.5967,1
204140,false,0.5000,1
204146,false,0.2467,1
204149,false,0.5400,1
204155,false,0.1167,1
204158,false,0.5233,1
204161,false,0.6133,1
204164,false,0.0933,1
204167,false,0.0300,1
204173,false,0.1933,1
204179,false,0.3200,1
204185,true,0.0233,1
204188,false,0.2267,1
204194,false,0.2433,1
204197,false,0.2600,1
204200,true,0.4400,1
204203,false,0.5567,1
204212,false,0.2867,1
204218,true,0.0633,1
204221,false,0.4733,1
204224,false,0.2433,1
204230,false,0.0800,1
204233,false,0.4400,1
204248,false,0.2390,1
204257,false,0.0133,1
204263,false,0.0500,1
204269,false,0.3400,1
204272,false,0.0867,1
204278,false,0.4033,1
204281,true,0.6400,1
204284,false,0.3467,1
204287,false,0.1000,1
204293,false,0.2933,1
204296,false,0.0333,1
204299,false,0.3300,1
204302,false,0.2567,1
204308,true,0.1200,1
204311,false,0.2933,1
204314,true,0.0933,1
204317,false,0.0233,1
204320,true,0.6133,1
204323,false,0.2000,1
204326,true,0.5433,1
204329,true,0.5900,1
204332,true,0.1733,1
204338,false,0.0967,1
204341,false,0.1667,1
204344,false,0.5567,1
204347,true,0.5400,1
204353,true,0.7000,1
204379,false,0.3667,1
204382,false,0.1300,1
204394,false,0.3600,1
204397,true,0.2667,1
204400,true,0.6067,1
204403,false,0.5300,1
204409,false,0.1500,1
204412,false,0.0833,1
204415,false,0.1833,1
204418,true,0.3067,1
204421,true,0.2800,1
204424,false,0.2600,1
204427,false,0.4333,1
204433,false,0.1333,1
204442,true,0.1467,1
204445,false,0.2600,1
204454,false,0.1800,1
204457,false,0.4892,1
204460,false,0.0767,1
204466,true,0.0667,1
204469,false,0.3867,1
204472,true,0.0267,1
204475,true,0.7956,1
204478,false,0.4367,1
204481,false,0.5133,1
204484,false,0.6467,1
204496,true,0.6433,1
204499,false,0.6900,1
204502,false,0.0800,1
204505,false,0.0467,1
204508,false,0.8133,1
204511,false,0.3600,1
204514,true,0.5567,1
204517,false,0.1597,1
204520,false,0.3300,1
204523,false,0.1833,1
204526,true,0.8600,1
204535,true,0.6867,1
204541,false,0.3433,1
204544,false,0.2733,1
204547,false,0.0967,1
204550,false,0.4817,1
204553,false,0.2467,1
204556,false,0.1333,1
204562,true,0.1000,1
204565,true,0.3367,1
204568,true,0.2800,1
204574,true,0.7519,1
204577,false,0.1000,1
204580,false,0.0833,1
204583,false,0.0300,1
204586,false,0.0267,1
204589,true,0.3867,1
204592,true,0.2333,1
204595,true,0.3233,1
204598,false,0.3067,1
204601,false,0.0976,1
204604,false,0.0841,1
204607,true,0.5033,1
204610,false,0.2200,1
204613,true,0.8233,1
204616,false,0.2733,1
204619,false,0.1467,1
204622,false,0.3200,1
204625,false,0.1647,1
204628,false,0.1033,1
204631,false,0.0500,1
204634,false,0.2933,1
204637,false,0.0800,1
204640,false,0.1067,1
204646,false,0.8867,1
204649,true,0.5233,1
204652,false,0.0767,1
204655,true,0.2467,1
204658,false,0.0100,1
204661,false,0.5900,1
204667,false,0.1000,1
204670,false,0.5567,1
204673,false,0.5500,1
204676,true,0.3067,1
204679,false,0.0806,1
204682,true,0.4967,1
204685,false,0.0967,1
204688,false,0.1733,1
204691,true,0.3967,1
204694,false,0.0100,1
204700,false,0.0633,1
204703,false,0.6933,1
204706,false,0.3200,1
204709,false,0.0367,1
204712,true,0.0867,1
204715,false,0.5200,1
204718,false,0.3600,1
204721,true,0.4067,1
204724,true,0.6200,1
204727,false,0.0133,1
204730,true,0.8667,1
204736,false,0.2800,1
204742,true,0.3000,1
204745,false,0.0133,1
204748,false,0.0467,1
204751,false,0.8667,1
204754,false,0.0967,1
204757,false,0.3667,1
204760,true,0.0781,1
204763,false,0.0133,1
204766,false,0.3267,1
204769,false,0.5608,1
204772,false,0.5967,1
204775,true,0.2433,1
204778,false,0.4733,1
204781,false,0.1108,1
204784,false,0.0033,1
204787,false,0.0800,1
204793,false,0.5800,1
204799,true,0.3867,1
204808,true,0.4533,1
204811,false,0.1200,1
204814,false,0.3933,1
204817,false,0.2433,1
204820,false,0.0633,1
204829,true,0.0200,1
204835,false,0.0636,1
204838,true,0.1400,1
204841,true,0.2467,1
204844,false,0.1633,1
204847,true,0.2333,1
204850,false,0.2200,1
204853,false,0.0233,1
204856,false,0.1733,1
204859,true,0.3367,1
204862,true,0.3967,1
204865,false,0.6067,1
204868,false,0.0100,1
204879,false,0.3067,1
204885,false,0.4267,1
204891,false,0.2000,1
204894,false,0.3033,1
204897,false,0.6464,1
204900,false,0.2300,1
204903,false,0.3956,1
204906,true,0.3167,1
204909,false,0.8100,1
204912,false,0.2942,1
204915,true,0.3900,1
204924,true,0.4167,1
204927,false,0.1167,1
204933,false,0.2100,1
204936,false,0.6233,1
204939,true,0.4067,1
204948,false,0.1500,1
204954,false,0.1733,1
204963,false,0.1396,1
204966,false,0.3300,1
204969,true,0.6117,1
204975,false,0.1567,1
204981,true,0.4433,1
204987,false,0.2700,1
204990,false,0.2200,1
204993,true,0.3700,1
204996,false,0.6500,1
204999,true,0.5967,1
205002,false,0.2367,1
205005,true,0.4867,1
205011,false,0.5600,1
205014,false,0.4467,1
205017,false,0.2522,1
205020,false,0.0933,1
205026,true,0.6467,1
205029,true,0.2633,1
205035,true,0.8433,1
205041,false,0.6967,1
205044,false,0.5567,1
205047,false,0.3033,1
205050,false,0.4100,1
205053,false,0.0633,1
205059,true,0.5400,1
205062,true,0.0556,1
205065,false,0.0267,1
205068,false,0.3111,1
205077,false,0.3250,1
205080,false,0.5500,1
205083,false,0.4390,1
205086,true,0.2233,1
205089,false,0.4833,1
205095,false,0.1033,1
205098,true,0.2000,1
205104,false,0.4100,1
205107,false,0.5033,1
205110,true,0.5767,1
205119,false,0.3500,1
205122,false,0.2633,1
205125,true,0.2467,1
205128,false,0.1731,1
205131,false,0.7467,1
205137,false,0.0067,1
205143,true,0.6400,1
205146,false,0.0700,1
205149,false,0.3500,1
205152,false,0.1667,1
205158,false,0.4067,1
205164,false,0.3933,1
205167,false,0.0267,1
205170,true,0.6967,1
205173,false,0.5467,1
205176,false,0.1067,1
205179,false,0.1000,1
205182,false,0.1200,1
205199,true,0.3367,1
205202,false,0.5133,1
205205,false,0.0700,1
205208,false,0.0922,1
205211,false,0.1167,1
205214,false,0.5767,1
205217,false,0.2489,1
205220,false,0.4933,1
205223,false,0.0867,1
205226,false,0.6067,1
205229,false,0.0500,1
205232,false,0.4900,1
205235,false,0.0700,1
205238,false,0.3233,1
205241,false,0.0800,1
205244,false,0.3867,1
205247,false,0.1433,1
205253,false,0.4967,1
205256,true,0.4633,1
205259,false,0.2400,1
205262,true,0.3133,1
205268,false,0.3800,1
205271,false,0.4433,1
205274,true,0.5567,1
205280,false,0.1667,1
205286,false,0.2133,1
205289,false,0.9400,1
205292,false,0.0033,1
205295,false,0.0672,1
205298,false,0.5633,1
205301,false,0.3400,1
205304,false,0.2267,1
205307,false,0.1733,1
205310,true,0.2600,1
205313,true,0.3233,1
205316,false,0.1433,1
205319,true,0.7900,1
205322,false,0.6200,1
205325,false,0.3072,1
205334,true,0.5367,1
205340,false,0.4667,1
205343,true,0.4000,1
205346,false,0.3733,1
205349,true,0.2333,1
205355,false,0.2400,1
205358,true,0.1200,1
205361,false,0.0100,1
205364,false,0.6767,1
205367,true,0.6767,1
205370,false,0.2433,1
205379,true,0.2767,1
205382,false,0.3867,1
205385,true,0.1967,1
205388,true,0.7933,1
205394,false,0.6400,1
205397,false,0.0400,1
205400,false,0.1419,1
205403,false,0.3200,1
205409,false,0.4033,1
205412,true,0.5667,1
205415,false,0.8600,1
205418,true,0.5800,1
205421,false,0.2033,1
205424,false,0.6467,1
205430,true,0.6333,1
205433,false,0.2667,1
205436,false,0.3467,1
205439,false,0.4133,1
205451,false,0.0200,1
205459,true,0.7300,1
205462,false,0.7000,1
205465,true,0.5833,1
205468,true,0.5033,1
205471,false,0.0967,1
205480,false,0.7033,1
205499,false,0.4867,1
205505,false,0.5500,1
205508,false,0.5367,1
205511,true,0.1567,1
205514,true,0.5333,1
205517,false,0.1900,1
205520,false,0.3400,1
205526,false,0.1033,1
205532,false,0.0844,1
205535,true,0.1833,1
205538,true,0.3400,1
205541,false,0.0567,1
205544,false,0.1849,1
205550,true,0.2367,1
205553,true,0.2600,1
205556,true,0.4800,1
205559,false,0.8433,1
205562,true,0.3767,1
205565,false,0.2667,1
205568,false,0.3333,1
205571,false,0.6033,1
205574,false,0.2700,1
205580,false,0.1406,1
205583,true,0.3533,1
205586,false,0.3433,1
205589,false,0.5933,1
205592,false,0.2100,1
205595,true,0.4336,1
205598,false,0.3833,1
205601,false,0.4333,1
205604,true,0.5600,1
205610,false,0.0133,1
205625,false,0.0200,1
205628,false,0.1743,1
205637,false,0.1133,1
205640,false,0.4133,1
205643,true,0.0167,1
205646,false,0.0267,1
205649,false,0.1600,1
205652,false,0.4433,1
205655,false,0.5267,1
205658,false,0.0133,1
205661,false,0.1200,1
205664,false,0.0367,1
205670,false,0.6200,1
205673,false,0.0900,1
205676,false,0.2800,1
205679,false,0.1133,1
205682,false,0.2367,1
205691,false,0.0433,1
205694,true,0.3033,1
205703,false,0.1433,1
205709,false,0.1700,1
205712,false,0.0033,1
205715,true,0.2467,1
205718,false,0.3067,1
205721,false,0.1300,1
205724,true,0.0400,1
205727,false,0.4200,1
205733,false,0.5733,1
205736,false,0.3200,1
205739,true,0.8461,1
205742,true,0.2567,1
205745,false,0.0367,1
205748,true,0.0767,1
205751,false,0.0333,1
205754,true,0.4000,1
205757,true,0.2233,1
205760,false,0.0533,1
205766,false,0.3100,1
205779,false,0.6167,1
205782,true,0.3900,1
205788,false,0.2633,1
205791,true,0.2767,1
205794,true,0.5433,1
205797,true,0.3700,1
205800,false,0.4400,1
205803,true,0.3233,1
205806,false,0.0867,1
205819,false,0.7300,1
205822,false,0.1367,1
205828,false,0.3533,1
205831,false,0.4800,1
205837,false,0.1533,1
205840,false,0.0733,1
205843,false,0.0633,1
205846,true,0.1700,1
205849,true,0.0600,1
205852,false,0.3233,1
205855,false,0.4433,1
205861,false,0.1733,1
205864,true,0.2667,1
205867,false,0.4967,1
205873,false,0.0067,1
205876,true,0.4167,1
205882,false,0.4100,1
205885,true,0.6500,1
205888,false,0.2333,1
205894,false,0.2219,1
205897,true,0.4600,1
205906,false,0.6500,1
205909,false,0.1367,1
205912,true,0.6300,1
205915,false,0.1800,1
205918,false,0.8500,1
205921,true,0.3367,1
205924,false,0.4300,1
205930,false,0.0468,1
205933,false,0.0958,1
205939,false,0.2833,1
205954,false,0.2200,1
205960,false,0.5800,1
205963,false,0.1733,1
205969,true,0.4533,1
205978,false,0.8633,1
205981,false,0.0575,1
205984,false,0.2000,1
205990,true,0.2100,1
205993,false,0.0297,1
205999,false,0.6667,1
206002,true,0.5433,1
206005,false,0.3900,1
206008,false,0.5200,1
206017,false,0.1500,1
206020,false,0.1133,1
206023,false,0.4133,1
206026,false,0.3900,1
206032,false,0.0500,1
206038,false,0.1433,1
206044,false,0.4033,1
206047,false,0.4200,1
206050,true,0.4433,1
206053,false,0.4167,1
206059,false,0.6233,1
206065,false,0.2733,1
206071,true,0.2133,1
206074,false,0.0233,1
206077,false,0.2833,1
206080,false,0.3567,1
206083,false,0.0956,1
206086,false,0.2400,1
206089,false,0.2433,1
206092,false,0.0500,1
206099,true,0.6167,1
206105,true,0.4697,1
206108,true,0.2600,1
206111,true,0.5700,1
206114,false,0.6522,1
206117,false,0.5833,1
206120,false,0.0900,1
206123,false,0.5067,1
206126,true,0.3767,1
206132,true,0.1733,1
206135,true,0.2414,1
206138,true,0.0400,1
206141,true,0.4533,1
206147,true,0.2867,1
206150,false,0.2533,1
206159,false,0.0467,1
206162,false,0.1900,1
206165,false,0.1000,1
206177,true,0.0933,1
206180,true,0.1600,1
206183,true,0.2800,1
206186,false,0.0267,1
206189,false,0.0200,1
206192,true,0.1533,1
206195,false,0.2600,1
206198,false,0.1100,1
206201,true,0.4000,1
206204,false,0.0233,1
206210,false,0.1400,1
206213,false,0.3600,1
206216,true,0.4033,1
206219,false,0.3733,1
206222,true,0.3500,1
206231,true,0.3133,1
206234,false,0.3967,1
206237,false,0.1833,1
206240,true,0.8567,1
206243,false,0.0100,1
206246,true,0.5467,1
206249,true,0.3967,1
206255,false,0.1400,1
206258,false,0.0700,1
206261,true,0.2300,1
206264,true,0.5833,1
206267,false,0.0733,1
206270,false,0.3200,1
206276,false,0.1300,1
206279,true,0.4833,1
206282,false,0.5733,1
206285,false,0.4272,1
206288,true,0.2733,1
206291,true,0.7533,1
206294,false,0.2167,1
206297,false,0.6167,1
206300,false,0.6100,1
206303,true,0.1833,1
206306,false,0.1500,1
206309,false,0.1200,1
206312,false,0.2433,1
206315,false,0.0833,1
206318,false,0.0300,1
206327,false,0.1167,1
206333,true,0.4767,1
206336,false,0.0667,1
206339,false,0.1567,1
206342,false,0.3900,1
206345,false,0.2500,1
206348,false,0.1267,1
206351,true,0.9133,1
206354,false,0.8167,1
206357,true,0.2167,1
206360,false,0.4833,1
206366,true,0.1400,1
206369,false,0.3513,1
206372,true,0.2000,1
206375,false,0.4967,1
206381,true,0.3567,1
