case_id,ground_truth,predictions_true,nr_prefixes
202074,1802137.0000,670628.671865,1
202077,1858.0000,861765.747958,1
202080,2643902.0000,843066.572905,1
202083,463.0000,391329.844102,1
202086,1784214.0000,843066.572905,1
202089,750838.0000,1515892.45568,1
202095,1188074.0000,1382396.94613,1
202101,680908.0000,861765.747958,1
202107,1087277.0000,1352536.66876,1
202110,1716915.0000,843066.572905,1
202113,1257239.0000,1501850.55366,1
202116,480629.0000,861765.747958,1
202119,400776.0000,861765.747958,1
202122,1030410.0000,1360612.24549,1
202125,0.0000,543849.170303,1
202128,750215.0000,861765.747958,1
202134,0.0000,428168.663234,1
202137,1027577.0000,440573.426667,1
202140,0.0000,843066.572905,1
202143,1333696.0000,1319568.41865,1
202146,0.0000,861765.747958,1
202149,2586991.0000,440573.426667,1
202152,28888.0000,861765.747958,1
202155,15319.0000,440573.426667,1
202158,0.0000,440573.426667,1
202159,0.0000,573145.845052,1
202164,0.0000,861765.747958,1
202170,0.0000,1247270.88029,1
202173,12795.0000,861765.747958,1
202179,16807.0000,843066.572905,1
202182,3726686.0000,861765.747958,1
202185,1551082.0000,560741.081618,1
202191,0.0000,556512.51366,1
202199,0.0000,403734.607536,1
202202,0.0000,560741.081618,1
202205,963184.0000,1516762.10257,1
202208,0.0000,669410.250695,1
202211,2149801.0000,1352536.66876,1
202223,1928641.0000,1352536.66876,1
202238,0.0000,688109.425748,1
202241,101.0000,320254.03893,1
202247,1202490.0000,1515892.45568,1
202253,779737.0000,1440779.07266,1
202256,3640097.0000,688109.425748,1
202259,2654531.0000,1382396.94613,1
202265,0.0000,843066.572905,1
202268,0.0000,1382396.94613,1
202271,3362734.0000,1516762.10257,1
202277,0.0000,688109.425748,1
202283,291.0000,556512.51366,1
202289,2647972.0000,1516762.10257,1
202292,689632.0000,775527.149244,1
202298,1109417.0000,1352536.66876,1
202301,0.0000,612422.056762,1
202304,1280.0000,730769.957196,1
202307,4741867.0000,651298.392202,1
202310,679906.0000,1329600.71548,1
202319,0.0000,861765.747958,1
202322,1033.0000,522516.391209,1
202325,1630864.0000,1387982.84201,1
202331,6559.0000,660229.460013,1
202334,0.0000,660229.460013,1
202340,1558908.0000,1341353.11929,1
202343,2422240.0000,1341353.11929,1
202346,7504.0000,785193.042563,1
202352,0.0000,573145.845052,1
202355,116.0000,573145.845052,1
202358,4282487.0000,1352536.66876,1
202361,2405893.0000,1516762.10257,1
202373,2585201.0000,1516762.10257,1
202379,2635989.0000,1382396.94613,1
202382,1539132.0000,454450.922927,1
202385,2584965.0000,1408507.73762,1
202388,2638653.0000,424665.202106,1
202391,0.0000,843066.572905,1
202397,3290100.0000,1457015.09777,1
202418,1476167.0000,428375.47635,1
202421,701181.0000,1431443.6909,1
202424,700774.0000,329740.337177,1
202427,0.0000,730769.957196,1
202439,102182.0000,250875.040867,1
202442,2592580.0000,688109.425748,1
202445,1279.0000,514486.036481,1
202448,0.0000,844284.994074,1
202457,2761499.0000,1380330.64013,1
202479,3101522.0000,1461303.96827,1
202485,1116510.0000,1382396.94613,1
202494,606260.0000,1352536.66876,1
202512,0.0000,843066.572905,1
202515,0.0000,843066.572905,1
202518,278795.0000,1183728.68312,1
202521,3704938.0000,1352536.66876,1
202524,1638515.0000,1328077.1274,1
202527,12874.0000,622779.382647,1
202530,686800.0000,1513637.52311,1
202533,359305.0000,1352536.66876,1
202536,3444961.0000,1352536.66876,1
202539,2315744.0000,1352536.66876,1
202542,2667571.0000,1328077.1274,1
202545,1468535.0000,782237.98462,1
202548,2652369.0000,1440779.07266,1
202551,76144.0000,1298216.85003,1
202563,1128267.0000,843066.572905,1
202566,1668.0000,622779.382647,1
202569,2413245.0000,1382396.94613,1
202572,69615.0000,543849.170303,1
202575,950428.0000,1382396.94613,1
202578,72543.0000,785193.042563,1
202593,1115348.0000,813792.937837,1
202596,2909721.0000,1516762.10257,1
202599,2060115.0000,843066.572905,1
202602,2141745.0000,1431443.6909,1
202605,692010.0000,730769.957196,1
202611,347991.0000,730769.957196,1
202614,261484.0000,861765.747958,1
202617,682026.0000,843066.572905,1
202620,2654270.0000,1515892.45568,1
202632,3624142.0000,1457015.09777,1
202638,1104831.0000,1382396.94613,1
202641,2651301.0000,775527.149244,1
202647,2068692.0000,861765.747958,1
202650,1552258.0000,1352536.66876,1
202653,0.0000,677752.099863,1
202656,675612.0000,1352536.66876,1
202659,245979.0000,1515892.45568,1
202665,0.0000,622779.382647,1
202668,311768.0000,573145.845052,1
202677,52046.0000,613848.314836,1
202680,545.0000,775527.149244,1
202683,50376.0000,775527.149244,1
202686,1012672.0000,1382396.94613,1
202689,0.0000,837452.814067,1
202692,0.0000,1352536.66876,1
202701,2141536.0000,1382396.94613,1
202710,1038443.0000,782237.98462,1
202713,0.0000,785193.042563,1
202716,1716535.0000,1269055.58093,1
202719,623715.0000,1431443.6909,1
202728,186026.0000,612422.056762,1
202731,1380830.0000,1382396.94613,1
202734,4105.0000,668779.146086,1
202737,2673845.0000,573145.845052,1
202740,2697290.0000,440573.426667,1
202743,2068445.0000,688109.425748,1
202746,0.0000,861765.747958,1
202755,3538642.0000,1382396.94613,1
202758,184754.0000,573145.845052,1
202767,161083.0000,688109.425748,1
202770,7093.0000,1516163.79744,1
202773,0.0000,861765.747958,1
202776,0.0000,843066.572905,1
202779,1525.0000,1382396.94613,1
202782,2990.0000,329740.337177,1
202785,851821.0000,1360612.24549,1
202788,2657.0000,283415.219798,1
202797,1732281.0000,1360612.24549,1
202800,190082.0000,1382396.94613,1
202803,246655.0000,861765.747958,1
202809,2662720.0000,861765.747958,1
202812,962.0000,1311492.84192,1
202815,1020846.0000,1382396.94613,1
202818,178609.0000,1461303.96827,1
202821,1104959.0000,1457015.09777,1
202824,1625124.0000,1328077.1274,1
202830,2910033.0000,1516163.79744,1
202833,0.0000,1352536.66876,1
202836,1026512.0000,1382396.94613,1
202839,0.0000,622779.382647,1
202842,1720928.0000,1431443.6909,1
202845,866122.0000,1382396.94613,1
202848,0.0000,669410.250695,1
202854,888241.0000,1387982.84201,1
202860,0.0000,573145.845052,1
202866,1497898.0000,856151.989121,1
202869,376299.0000,1352536.66876,1
202872,0.0000,670628.671865,1
202878,33679.0000,1593330.0064,1
202881,2676559.0000,1515892.45568,1
202884,1811034.0000,1319568.41865,1
202887,12325.0000,844284.994074,1
202890,0.0000,688109.425748,1
202893,2849301.0000,1516762.10257,1
202896,777818.0000,1515892.45568,1
202899,2676043.0000,1440779.07266,1
202902,23987.0000,1410918.79529,1
202905,1318494.0000,1328077.1274,1
202908,0.0000,785193.042563,1
202911,0.0000,669410.250695,1
202917,32107.0000,573145.845052,1
202920,1406929.0000,573145.845052,1
202923,0.0000,440573.426667,1
202926,1218097.0000,1516762.10257,1
202935,2271810.0000,660229.460013,1
202938,697686.0000,1515892.45568,1
202944,1464968.0000,1501850.55366,1
202947,1224423.0000,1431443.6909,1
202956,777707.0000,1535922.11991,1
202959,27311.0000,1516762.10257,1
202968,880936.0000,1319568.41865,1
202971,21883.0000,725156.198358,1
202974,178708.0000,773000.874911,1
202977,614555.0000,1516762.10257,1
202983,2763698.0000,438948.961055,1
202989,2591118.0000,669410.250695,1
202992,32313.0000,1515892.45568,1
202995,1471567.0000,329740.337177,1
202998,2586440.0000,1516762.10257,1
203001,1663094.0000,1461303.96827,1
203004,0.0000,1352536.66876,1
203007,0.0000,440573.426667,1
203010,453880.0000,1515892.45568,1
203013,2672272.0000,1214735.7622,1
203016,2588594.0000,1516762.10257,1
203019,2585034.0000,1516762.10257,1
203025,451059.0000,1516762.10257,1
203028,0.0000,428375.47635,1
203031,0.0000,612355.626245,1
203034,1287066.0000,1461303.96827,1
203037,2012277.0000,1516762.10257,1
203040,0.0000,861765.747958,1
203046,0.0000,775527.149244,1
203055,966032.0000,1431443.6909,1
203058,2583890.0000,1516762.10257,1
203061,860342.0000,1516762.10257,1
203064,1225813.0000,573145.845052,1
203067,866189.0000,1516762.10257,1
203070,855765.0000,1275280.89675,1
203076,3895369.0000,612422.056762,1
203079,3886827.0000,861765.747958,1
203082,853957.0000,1352536.66876,1
203091,0.0000,573145.845052,1
203100,1017.0000,861765.747958,1
203122,799290.0000,1382396.94613,1
203128,2579616.0000,1382396.94613,1
203131,0.0000,782237.98462,1
203134,176199.0000,1408507.73762,1
203137,875458.0000,1516762.10257,1
203140,0.0000,733725.015139,1
203143,1805652.0000,1329600.71548,1
203146,2743439.0000,1382396.94613,1
203149,2674796.0000,843066.572905,1
203152,790955.0000,1516762.10257,1
203155,1276716.0000,1516762.10257,1
203158,2407336.0000,1515892.45568,1
203161,18028.0000,730769.957196,1
203164,0.0000,782237.98462,1
203167,17150.0000,669410.250695,1
203170,4594.0000,556512.51366,1
203173,2670493.0000,1324536.6393,1
203176,252043.0000,1382396.94613,1
203179,887969.0000,861765.747958,1
203182,14249.0000,785193.042563,1
203185,702296.0000,1516762.10257,1
203188,0.0000,844284.994074,1
203194,9905.0000,622779.382647,1
203200,0.0000,688109.425748,1
203203,850546.0000,1431443.6909,1
203206,1821640.0000,861765.747958,1
203209,0.0000,1360612.24549,1
203218,64144.0000,1328077.1274,1
203221,877953.0000,1515892.45568,1
203227,3011499.0000,1535922.11991,1
203230,2652090.0000,1457015.09777,1
203233,1922.0000,287713.859998,1
203236,1377236.0000,1446392.41935,1
203245,700500.0000,1247270.88029,1
203248,3629086.0000,775527.149244,1
203251,790894.0000,1382396.94613,1
203254,1449256.0000,1360612.24549,1
203257,1791941.0000,1352536.66876,1
203260,2159576.0000,1359480.702,1
203263,277.0000,782237.98462,1
203269,2032.0000,775527.149244,1
203272,1789546.0000,782237.98462,1
203275,8796.0000,553986.239326,1
203278,7718.0000,480951.003844,1
203281,1466736.0000,1515892.45568,1
203284,920332.0000,1382396.94613,1
203287,2732194.0000,1515892.45568,1
203290,1284395.0000,1320752.17001,1
203293,927067.0000,1382396.94613,1
203296,2565808.0000,1431141.27981,1
203305,2647172.0000,861765.747958,1
203308,1176005.0000,1352536.66876,1
203311,1972447.0000,1328077.1274,1
203314,1304548.0000,1408507.73762,1
203317,91666.0000,522516.391209,1
203320,1533342.0000,1516762.10257,1
203329,2639030.0000,1214735.7622,1
203332,912224.0000,440573.426667,1
203335,53936.0000,688109.425748,1
203338,662285.0000,1516762.10257,1
203341,3242817.0000,1382396.94613,1
203344,20798.0000,1304148.5879,1
203347,827519.0000,1410918.79529,1
203350,1907490.0000,1461303.96827,1
203353,571704.0000,1269055.58093,1
203356,1340021.0000,1288989.02906,1
203359,0.0000,524450.067459,1
203362,3655205.0000,1274288.31053,1
203365,741460.0000,1431443.6909,1
203368,0.0000,403734.607536,1
203371,2636714.0000,668779.146086,1
203377,71462.0000,438948.961055,1
203380,2987982.0000,861765.747958,1
203386,1555569.0000,1382396.94613,1
203392,1725564.0000,1329600.71548,1
203395,2583413.0000,1516762.10257,1
203398,0.0000,573145.845052,1
203401,789223.0000,1461303.96827,1
203404,1842147.0000,669410.250695,1
203407,611602.0000,1352536.66876,1
203410,2592448.0000,861765.747958,1
203413,1377943.0000,1440779.07266,1
203419,2335410.0000,1304148.5879,1
203422,1811714.0000,543849.170303,1
203425,1462847.0000,1341353.11929,1
203428,4241706.0000,1515892.45568,1
203431,0.0000,861765.747958,1
203434,1479352.0000,813792.937837,1
203437,11821.0000,844284.994074,1
203440,1412407.0000,861765.747958,1
203443,0.0000,428168.663234,1
203459,0.0000,688109.425748,1
203462,1396361.0000,1516762.10257,1
203465,1381949.0000,730769.957196,1
203468,1142547.0000,1516762.10257,1
203471,1029.0000,1183728.68312,1
203474,881350.0000,814768.858943,1
203477,1211590.0000,1382396.94613,1
203480,2740444.0000,1516762.10257,1
203483,0.0000,428168.663234,1
203489,2650751.0000,1341353.11929,1
203492,2070946.0000,861765.747958,1
203495,1231596.0000,856151.989121,1
203498,0.0000,543849.170303,1
203501,681880.0000,1416532.14198,1
203504,4217515.0000,1352536.66876,1
203513,82692.0000,1515892.45568,1
203516,2646156.0000,1501850.55366,1
203519,0.0000,1500980.90676,1
203525,96145.0000,688109.425748,1
203528,1210846.0000,1516762.10257,1
203531,688562.0000,1382396.94613,1
203534,1561266.0000,522977.481023,1
203537,607740.0000,1501850.55366,1
203543,1391563.0000,1352536.66876,1
203546,89510.0000,1516762.10257,1
203549,3347955.0000,1329600.71548,1
203552,0.0000,343945.090151,1
203558,6566.0000,730769.957196,1
203573,0.0000,573145.845052,1
203576,0.0000,856151.989121,1
203585,1100851.0000,1501850.55366,1
203594,1482192.0000,861765.747958,1
203597,0.0000,688109.425748,1
203603,0.0000,844284.994074,1
203606,2643022.0000,1382396.94613,1
203612,136.0000,841682.085114,1
203618,2947.0000,769913.390407,1
203621,949392.0000,668779.146086,1
203624,586212.0000,1382396.94613,1
203630,3854419.0000,1516762.10257,1
203636,1207359.0000,1360612.24549,1
203642,1469249.0000,841682.085114,1
203645,760888.0000,688109.425748,1
203648,774565.0000,1319568.41865,1
203651,678775.0000,522977.481023,1
203654,1362758.0000,622779.382647,1
203663,2638160.0000,1516762.10257,1
203666,2637999.0000,1515892.45568,1
203669,0.0000,651298.392202,1
203672,661446.0000,1516762.10257,1
203675,0.0000,660271.345979,1
203678,0.0000,861765.747958,1
203687,255258.0000,763300.831519,1
203699,1690287.0000,861765.747958,1
203702,1105173.0000,1330751.96812,1
203705,4902.0000,861765.747958,1
203711,3670688.0000,1431443.6909,1
203714,0.0000,543849.170303,1
203717,1698157.0000,1341353.11929,1
203720,1812229.0000,573145.845052,1
203723,14679.0000,688109.425748,1
203726,1644063.0000,843066.572905,1
203732,2258871.0000,1352536.66876,1
203735,2589678.0000,1382396.94613,1
203738,2676874.0000,1516762.10257,1
203741,1737558.0000,1329600.71548,1
203744,2587600.0000,1516762.10257,1
203747,0.0000,573145.845052,1
203750,31409.0000,767387.116073,1
203759,612676.0000,669410.250695,1
203762,2670272.0000,1516762.10257,1
203765,2022169.0000,613848.314836,1
203768,2590837.0000,733725.015139,1
203774,14402.0000,428375.47635,1
203777,2677104.0000,668779.146086,1
203780,2677153.0000,773000.874911,1
203799,1123661.0000,776624.225782,1
203802,3560384.0000,1382396.94613,1
203808,1645144.0000,1516762.10257,1
203814,452350.0000,1516762.10257,1
203817,4877.0000,573145.845052,1
203820,534738.0000,1382396.94613,1
203823,1210000.0000,1352536.66876,1
203826,0.0000,856151.989121,1
203829,2674344.0000,1410918.79529,1
203832,786074.0000,1516762.10257,1
203835,1896743.0000,1382396.94613,1
203838,639549.0000,556512.51366,1
203841,2670561.0000,522977.481023,1
203844,1654903.0000,1352536.66876,1
203847,196411.0000,1382396.94613,1
203850,1804704.0000,1419734.45791,1
203856,1310404.0000,1329600.71548,1
203859,0.0000,1352536.66876,1
203862,1111997.0000,1516762.10257,1
203865,2665189.0000,844284.994074,1
203877,0.0000,856151.989121,1
203883,2661834.0000,1352536.66876,1
203886,1032062.0000,1382396.94613,1
203889,436569.0000,1329600.71548,1
203892,1294981.0000,1516762.10257,1
203898,0.0000,555075.890592,1
203901,2660253.0000,1359480.702,1
203904,92379.0000,785193.042563,1
203916,2659048.0000,808179.178999,1
203922,1715029.0000,1516762.10257,1
203928,1855.0000,669410.250695,1
203931,1639450.0000,808179.178999,1
203943,0.0000,372813.467175,1
203946,753570.0000,573145.845052,1
203949,102495.0000,622779.382647,1
203952,1254.0000,573145.845052,1
203955,0.0000,730769.957196,1
203958,609552.0000,573145.845052,1
203961,3030598.0000,1380330.64013,1
203964,1988725.0000,1352536.66876,1
203967,2726.0000,730769.957196,1
203970,1036841.0000,692839.737243,1
203973,11377.0000,1355233.21044,1
203979,1119829.0000,1408507.73762,1
203988,2651434.0000,1607371.90842,1
203991,1194642.0000,861765.747958,1
203994,2816083.0000,1516762.10257,1
204000,1983216.0000,861765.747958,1
204006,1636112.0000,1395101.35728,1
204018,2638744.0000,1516762.10257,1
204021,48924.0000,333881.946261,1
204024,0.0000,861765.747958,1
204027,2012.0000,668779.146086,1
204030,2927681.0000,1341353.11929,1
204036,2590960.0000,1416532.14198,1
204042,1231183.0000,1360612.24549,1
204045,2674945.0000,1319568.41865,1
204048,1314478.0000,1341353.11929,1
204051,121929.0000,1446392.41935,1
204054,2673204.0000,1446392.41935,1
204060,940864.0000,1431443.6909,1
204063,1113487.0000,1461303.96827,1
204066,0.0000,622779.382647,1
204069,30315.0000,622779.382647,1
204072,0.0000,403734.607536,1
204075,1069554.0000,660229.460013,1
204078,1311315.0000,843066.572905,1
204087,0.0000,814768.858943,1
204090,34704.0000,841682.085114,1
204093,301.0000,943286.602724,1
204096,2662679.0000,1380330.64013,1
204099,1827040.0000,1446392.41935,1
204102,6149.0000,808179.178999,1
204111,0.0000,543849.170303,1
204119,2349480.0000,1329600.71548,1
204131,2544069.0000,782237.98462,1
204134,632178.0000,651298.392202,1
204137,1298223.0000,1461303.96827,1
204140,1303604.0000,1352536.66876,1
204146,0.0000,1382396.94613,1
204149,1234981.0000,1382396.94613,1
204155,1205294.0000,733725.015139,1
204158,688527.0000,1498725.97419,1
204161,606504.0000,843066.572905,1
204164,0.0000,573145.845052,1
204167,2853.0000,573145.845052,1
204173,0.0000,669410.250695,1
204179,0.0000,669410.250695,1
204185,2514980.0000,1360612.24549,1
204188,0.0000,813792.937837,1
204194,1345.0000,556512.51366,1
204197,633142.0000,1341353.11929,1
204200,3636801.0000,1269055.58093,1
204203,685253.0000,1380330.64013,1
204212,15717.0000,440573.426667,1
204218,2503206.0000,560741.081618,1
204221,363.0000,1359480.702,1
204224,13504.0000,861765.747958,1
204230,4871.0000,789400.778956,1
204233,0.0000,861765.747958,1
204248,7273.0000,733500.672066,1
204257,940605.0000,557237.620491,1
204263,0.0000,440573.426667,1
204269,2657.0000,785193.042563,1
204272,1109964.0000,1382396.94613,1
204278,1013474.0000,1516762.10257,1
204281,2643442.0000,1382396.94613,1
204284,1004389.0000,782237.98462,1
204287,2784.0000,651298.392202,1
204293,1261379.0000,1382396.94613,1
204296,1185667.0000,424665.202106,1
204299,1188236.0000,1352536.66876,1
204302,1183763.0000,688109.425748,1
204308,1624022.0000,1382396.94613,1
204311,0.0000,1431443.6909,1
204314,2694826.0000,504128.710596,1
204317,40084.0000,560741.081618,1
204320,2592071.0000,1440779.07266,1
204323,29579.0000,428168.663234,1
204326,2678257.0000,1431443.6909,1
204329,2567108.0000,749670.32285,1
204332,1850985.0000,1352536.66876,1
204338,362116.0000,833820.712176,1
204341,1073282.0000,1382396.94613,1
204344,255409.0000,749670.32285,1
204347,2934857.0000,737932.751531,1
204353,2586223.0000,1382396.94613,1
204379,963921.0000,1352536.66876,1
204382,1124184.0000,1352536.66876,1
204394,271351.0000,1516762.10257,1
204397,1458360.0000,1359480.702,1
204400,2653496.0000,1355233.21044,1
204403,9719.0000,763300.831519,1
204409,1118051.0000,1380330.64013,1
204412,11017.0000,730769.957196,1
204415,1144269.0000,1380330.64013,1
204418,1821695.0000,843066.572905,1
204421,1628919.0000,841682.085114,1
204424,0.0000,688109.425748,1
204427,246814.0000,861765.747958,1
204433,0.0000,688109.425748,1
204442,1711736.0000,651298.392202,1
204445,78508.0000,843066.572905,1
204454,1095360.0000,1380330.64013,1
204457,10331.0000,943286.602724,1
204460,0.0000,1297973.54434,1
204466,2637326.0000,1297973.54434,1
204469,1121496.0000,1472252.03741,1
204472,2138102.0000,613848.314836,1
204475,3412951.0000,1501850.55366,1
204478,190528.0000,1380330.64013,1
204481,1047396.0000,1327833.82171,1
204484,867549.0000,1341353.11929,1
204496,3618146.0000,861765.747958,1
204499,1290253.0000,1378517.6521,1
204502,0.0000,440573.426667,1
204505,333880.0000,688109.425748,1
204508,0.0000,1275037.59105,1
204511,0.0000,1329600.71548,1
204514,2670662.0000,1516762.10257,1
204517,0.0000,613848.314836,1
204520,236850.0000,668779.146086,1
204523,931972.0000,1289708.14128,1
204526,2637084.0000,669410.250695,1
204535,2583365.0000,1406740.84384,1
204541,961902.0000,1516762.10257,1
204544,776662.0000,1380059.29836,1
204547,21973.0000,560741.081618,1
204550,170538.0000,1386215.94823,1
204553,783217.0000,1516762.10257,1
204556,0.0000,856151.989121,1
204562,1572754.0000,730769.957196,1
204565,2666891.0000,1329600.71548,1
204568,2666547.0000,1516762.10257,1
204574,2667263.0000,1381642.23156,1
204577,302.0000,428375.47635,1
204580,253.0000,557237.620491,1
204583,951710.0000,349387.986298,1
204586,1112339.0000,1297973.54434,1
204589,2665608.0000,785193.042563,1
204592,2152068.0000,1245210.76912,1
204595,1534207.0000,1515892.45568,1
204598,0.0000,1329600.71548,1
204601,0.0000,329740.337177,1
204604,870914.0000,454450.922927,1
204607,1550029.0000,1245210.76912,1
204610,800067.0000,677752.099863,1
204613,2660810.0000,1327833.82171,1
204616,173309.0000,651298.392202,1
204619,0.0000,668779.146086,1
204622,341703.0000,1244939.42735,1
204625,273422.0000,329740.337177,1
204628,1121691.0000,1382396.94613,1
204631,0.0000,409652.286307,1
204634,2159.0000,668779.146086,1
204637,0.0000,659052.924809,1
204640,524619.0000,440573.426667,1
204646,957451.0000,1382396.94613,1
204649,2495054.0000,1461303.96827,1
204652,0.0000,560741.081618,1
204655,2494683.0000,1516762.10257,1
204658,0.0000,782237.98462,1
204661,615646.0000,1516762.10257,1
204667,1225805.0000,573145.845052,1
204670,1368551.0000,1516762.10257,1
204673,416.0000,1021165.78677,1
204676,2504250.0000,613848.314836,1
204679,257527.0000,861765.747958,1
204682,1486362.0000,843066.572905,1
204685,1219770.0000,573145.845052,1
204688,0.0000,688109.425748,1
204691,1477094.0000,669410.250695,1
204694,5803.0000,287713.859998,1
204700,1328972.0000,560741.081618,1
204703,955801.0000,861765.747958,1
204706,0.0000,776624.225782,1
204709,1204147.0000,557237.620491,1
204712,3716101.0000,814768.858943,1
204715,0.0000,1382396.94613,1
204718,1200586.0000,1382396.94613,1
204721,1571744.0000,1329600.71548,1
204724,2097056.0000,861765.747958,1
204727,29762.0000,573145.845052,1
204730,1821623.0000,1515892.45568,1
204736,114894.0000,651298.392202,1
204742,3130216.0000,782237.98462,1
204745,35690.0000,782237.98462,1
204748,3231.0000,668779.146086,1
204751,1274694.0000,1515892.45568,1
204754,0.0000,622779.382647,1
204757,0.0000,659052.924809,1
204760,1412945.0000,560741.081618,1
204763,21904.0000,651298.392202,1
204766,1306895.0000,613848.314836,1
204769,0.0000,844284.994074,1
204772,0.0000,659052.924809,1
204775,2579931.0000,861765.747958,1
204778,607799.0000,1516762.10257,1
204781,5558.0000,688109.425748,1
204784,0.0000,370720.765392,1
204787,0.0000,573145.845052,1
204793,680573.0000,1311492.84192,1
204799,2663308.0000,668779.146086,1
204808,2663210.0000,861765.747958,1
204811,87189.0000,659052.924809,1
204814,0.0000,843066.572905,1
204817,2355.0000,844284.994074,1
204820,0.0000,560741.081618,1
204829,2661098.0000,688109.425748,1
204835,0.0000,553986.239326,1
204838,2747209.0000,688109.425748,1
204841,2141118.0000,668779.146086,1
204844,0.0000,688109.425748,1
204847,2661080.0000,1516762.10257,1
